Year,Month, Day,Hour, GlobHorizRad, DirNormRad,DiffHorizRad, TotalSkyCover, DryBulbTemp, DewPointTemp,RelHumidity,Pressure, WindDir, WindSpeed
6,4,13,5,0,0,0,2,20.7,17.3,80,999,343,1.3
6,4,13,6,71,160,44,3,20.5,17.2,81,999,343,1.2
6,4,13,7,249,433,75,3,23.6,17.3,67,999,340,0.7
6,4,13,8,457,613,86,3,28.1,17.2,50,999,269,1.3
6,4,13,9,645,719,91,3,31.5,13.7,33,999,260,2.4
6,4,13,10,784,777,92,3,33.4,11.2,25,999,248,2.2
6,4,13,11,858,803,93,3,34.6,9.5,21,999,237,2.4
6,4,13,12,861,804,93,3,35.6,8.7,18,999,221,3.3
6,4,13,13,787,775,92,4,35.1,9.6,20,999,216,3.6
6,4,13,14,652,719,90,4,33.8,10.9,24,999,222,3.2
6,4,13,15,468,618,86,4,32.7,12.4,28,998,220,4
6,4,13,16,259,442,75,4,31.3,14.4,35,998,212,4.8
6,4,13,17,80,172,47,3,29.7,15.1,40,998,213,4.6
6,4,13,18,0,0,0,0,27.8,18,54,998,209,4.5
6,4,13,19,0,0,0,0,25.9,21.1,74,999,217,4.1
6,4,13,20,0,0,0,0,24.5,21.4,82,999,227,3.8
6,4,13,21,0,0,0,0,23.2,21,87,1000,232,3.6
6,4,13,22,0,0,0,0,22.4,20.6,89,1000,242,3.2
6,4,13,23,0,0,0,0,21.7,20.4,92,1001,252,2.8
6,4,14,0,0,0,0,0,21.4,19.9,91,1001,269,2.3
6,4,14,1,0,0,0,0,21.5,19.2,86,1002,282,2
6,4,14,2,0,0,0,0,21.5,18.8,84,1002,284,1.9
6,4,14,3,0,0,0,0,21.1,18.4,84,1002,281,1.2
6,4,14,4,0,0,0,0,20.7,18.2,85,1002,256,0.5
6,4,14,5,0,0,0,0,20.5,18,85,1002,211,0.4
6,4,14,6,75,162,45,0,19.9,18.1,89,1002,215,0.7
6,4,14,7,256,444,76,0,23.7,19.2,75,1002,232,1.2
6,4,14,8,470,628,88,0,27.7,12.5,38,1002,257,2.1
6,4,14,9,662,734,93,0,29.8,8.8,26,1002,262,2.8
6,4,14,10,803,794,94,0,31.5,7.2,21,1002,246,3
6,4,14,11,879,821,95,0,33.4,6.5,18,1002,234,3.7
6,4,14,12,881,821,95,0,34.8,7.6,18,1001,234,5.1
6,4,14,13,810,796,94,0,34.9,9.8,21,1002,237,5.7
6,4,14,14,672,739,93,0,34.5,10.7,22,1001,235,6.1
6,4,14,15,482,635,88,0,33.8,10.2,23,1001,231,6.3
6,4,14,16,268,455,77,0,32.7,16.4,36,1001,229,6.1
6,4,14,17,82,181,48,0,31,17.9,44,1001,230,5.6
6,4,14,18,0,0,0,0,28.6,20.9,62,1001,226,4.9
6,4,14,19,0,0,0,0,27.1,22.5,75,1001,229,4.6
6,4,14,20,0,0,0,0,26.4,22.8,80,1002,237,4
6,4,14,21,0,0,0,0,25.8,22.8,83,1002,245,3.5
6,4,14,22,0,0,0,0,25,22.8,87,1003,257,3.1
6,4,14,23,0,0,0,0,24.2,22.6,90,1003,268,2.9
6,4,15,0,0,0,0,0,23.7,22.3,92,1003,287,2.6
6,4,15,1,0,0,0,0,23.4,22.1,92,1003,302,2
6,4,15,2,0,0,0,0,23.2,21.8,92,1002,317,2
6,4,15,3,0,0,0,2,22.3,22.3,100,1002,328,2.1
6,4,15,4,0,0,0,3,21.9,21.9,100,1001,341,1.7
6,4,15,5,0,0,0,3,22.2,22.1,99,1001,348,1.5
6,4,15,6,75,165,45,3,22.4,21.8,96,1001,340,1.1
6,4,15,7,252,436,74,4,24.6,22.2,86,1001,309,0.7
6,4,15,8,454,604,85,4,28.9,22.5,68,1001,245,1
6,4,15,9,625,692,87,5,30.9,21.4,56,1002,244,1.9
6,4,15,10,757,747,89,5,32.2,19.2,45,1002,243,2.5
6,4,15,11,828,772,89,5,33.8,17.3,36,1002,236,3.4
6,4,15,12,830,773,89,5,35,15.2,29,1002,228,5.1
6,4,15,13,762,749,89,5,35.1,13.8,27,1002,228,6
6,4,15,14,673,739,93,0,34.7,12.4,25,1001,228,5.6
6,4,15,15,483,637,88,0,34.1,11.5,24,1001,226,5.6
6,4,15,16,269,458,77,0,32.7,11.4,26,1000,226,5.5
6,4,15,17,83,180,48,0,30.9,12.6,32,1000,226,4.9
6,4,15,18,0,0,0,0,28.4,15,43,1000,237,3.8
6,4,15,19,0,0,0,0,26.7,17.3,55,1000,241,3.4
6,4,15,20,0,0,0,0,25.4,18.5,65,1001,243,3.3
6,4,15,21,0,0,0,0,24.2,19.2,73,1001,246,3.2
6,4,15,22,0,0,0,0,23.8,19.1,74,1001,252,3.1
6,4,15,23,0,0,0,0,23.5,18.4,72,1002,254,3.1
6,4,16,0,0,0,0,0,22.8,17.9,73,1002,273,3
6,4,16,1,0,0,0,0,22.5,18,75,1002,283,2.7
6,4,16,2,0,0,0,0,22.4,17.9,75,1001,285,2.7
6,4,16,3,0,0,0,0,22.6,17.8,74,1001,289,2.2
6,4,16,4,0,0,0,0,22.6,17.8,73,1001,280,1.3
6,4,16,5,0,0,0,0,22.5,17.8,74,1001,267,1.6
6,4,16,6,79,172,47,0,22,18.3,79,1000,276,1.7
6,4,16,7,262,450,77,0,26.2,18.7,62,1000,254,1.7
6,4,16,8,476,632,88,0,29.1,16.3,45,1000,246,2.7
6,4,16,9,667,738,93,0,31.2,15.3,37,1000,240,3.4
6,4,16,10,808,795,94,0,32.7,15.6,34,1000,235,3.9
6,4,16,11,882,822,95,0,33.5,16,34,999,236,4
6,4,16,12,884,822,95,0,34.5,16.8,34,999,227,4.9
6,4,16,13,812,797,94,0,34.8,18.6,37,998,226,6.2
6,4,16,14,674,740,93,0,34.4,20,42,998,224,7.6
6,4,16,15,484,637,88,0,33.3,20.2,45,998,225,8.2
6,4,16,16,270,459,77,0,32.2,14.2,32,998,228,6.7
6,4,16,17,84,184,48,0,30.4,14.1,36,998,229,6.1
6,4,16,18,0,0,0,0,27.8,15.4,46,999,230,5.3
6,4,16,19,0,0,0,0,26.2,17.8,59,999,231,4.6
6,4,16,20,0,0,0,0,25.1,18.8,67,999,237,4
6,4,16,21,0,0,0,0,23.9,20.1,78,1000,240,3.5
6,4,16,22,0,0,0,0,23.3,21.2,87,1000,245,3.4
6,4,16,23,0,0,0,0,23.2,21,87,1000,250,3.5
6,4,17,0,0,0,0,0,23,20.7,87,1000,256,3.5
6,4,17,1,0,0,0,0,22.8,20.7,88,1000,253,3.3
6,4,17,2,0,0,0,0,22.6,20.7,88,1000,254,3.3
6,4,17,3,0,0,0,0,22.4,20.4,88,1000,259,3.1
6,4,17,4,0,0,0,0,22.4,20.2,87,1001,262,2.7
6,4,17,5,0,0,0,0,22.5,20.2,86,1001,271,2.1
6,4,17,6,81,175,47,0,23.1,20.8,87,1001,266,2
6,4,17,7,265,454,77,0,26.8,21.7,73,1001,278,2.3
6,4,17,8,479,633,88,0,29,21.6,63,1001,273,2.4
6,4,17,9,670,738,93,0,31.2,20.2,51,1001,266,1.8
6,4,17,10,810,796,94,0,33.3,17.5,38,1001,252,1.7
6,4,17,11,884,821,95,0,34.7,15.3,30,1001,239,2
6,4,17,12,885,821,95,0,35.4,15.6,29,1001,229,2.9
6,4,17,13,813,797,94,0,35.3,17,32,1001,231,3.2
6,4,17,14,675,740,93,0,35,17.8,35,1000,235,3.2
6,4,17,15,485,637,88,0,34.4,18.9,39,1000,226,5.1
6,4,17,16,271,460,77,0,32.6,20.7,48,1000,222,6.7
6,4,17,17,85,182,49,0,30.5,20.6,54,1001,222,6.2
6,4,17,18,0,0,0,0,27.4,22.2,72,1001,221,4.6
6,4,17,19,0,0,0,0,26.1,22.9,82,1002,225,3.8
6,4,17,20,0,0,0,0,25.6,22.6,83,1003,230,3.6
6,4,17,21,0,0,0,0,25.2,22.3,84,1003,242,3.4
6,4,17,22,0,0,0,0,24.2,21.4,84,1003,249,3.2
6,4,17,23,0,0,0,0,23.2,20,81,1003,254,3.4
6,4,18,0,0,0,0,0,22.5,18.8,79,1004,262,3.1
6,4,18,1,0,0,0,0,21.8,18.5,81,1004,265,2.8
6,4,18,2,0,0,0,0,21.5,18.2,81,1005,265,2.5
6,4,18,3,0,0,0,0,21.8,18,78,1005,257,2.1
6,4,18,4,0,0,0,0,22.1,18,77,1005,243,1.9
6,4,18,5,0,0,0,0,22.2,18.1,77,1006,230,1.7
6,4,18,6,83,182,48,0,21.9,18.8,82,1006,213,1.5
6,4,18,7,267,455,77,0,25.9,19.7,68,1005,212,2.5
6,4,18,8,481,635,88,0,28.2,20.3,61,1005,221,3.7
6,4,18,9,672,738,93,0,30.2,20.1,53,1005,230,4.4
6,4,18,10,812,797,94,0,32.1,17.9,42,1004,236,4.8
6,4,18,11,886,822,95,0,33.3,15.4,33,1004,236,5.2
6,4,18,12,886,822,95,0,33.8,13.4,28,1003,239,5.4
6,4,18,13,814,797,94,0,33.8,13.1,27,1003,240,5.4
6,4,18,14,676,740,93,0,33.4,14.3,30,1003,242,5.5
6,4,18,15,486,638,88,0,32.5,15.7,35,1003,238,6.1
6,4,18,16,272,461,77,0,31.2,15.6,38,1002,238,6.2
6,4,18,17,86,186,49,0,29.9,16.8,44,1002,234,6.5
6,4,18,18,0,0,0,0,28.5,19.5,57,1002,228,4.1
6,4,18,19,0,0,0,0,27.5,22.1,72,1002,228,3.9
6,4,18,20,0,0,0,0,26.7,23,80,1002,235,4.4
6,4,18,21,0,0,0,0,26,22.3,80,1003,244,4.2
6,4,18,22,0,0,0,0,25.3,21.6,79,1003,251,3.8
6,4,18,23,0,0,0,0,24.6,21.5,82,1003,255,3.5
6,4,19,0,0,0,0,0,24.3,21.9,86,1003,256,3.6
6,4,19,1,0,0,0,0,24.3,22.4,89,1003,260,3.7
6,4,19,2,0,0,0,0,24.6,22.8,89,1003,265,3.9
6,4,19,3,0,0,0,0,23.8,22.2,91,1003,267,3.9
6,4,19,4,0,0,0,0,23,21.4,90,1003,266,3.5
6,4,19,5,0,0,0,0,22.9,21,88,1003,268,3.7
6,4,19,6,85,184,48,0,24.2,21,82,1003,267,3.7
6,4,19,7,270,459,77,0,27.3,19,60,1003,266,5.9
6,4,19,8,484,637,88,0,29.1,17.6,49,1003,264,5.7
6,4,19,9,674,740,93,0,31.1,17.7,44,1003,262,6
6,4,19,10,814,796,94,0,32.4,19.2,44,1003,255,6.2
6,4,19,11,887,822,95,0,32.9,20.8,48,1002,249,6.7
6,4,19,12,888,822,95,0,33.3,20.6,46,1002,246,7.3
6,4,19,13,815,797,94,0,33.2,18.4,40,1002,241,7.4
6,4,19,14,677,740,93,0,33.4,15.3,32,1001,242,7.9
6,4,19,15,487,638,88,0,33.3,13.7,29,1001,243,8.4
6,4,19,16,273,462,78,0,32.5,14.6,33,1001,243,7.4
6,4,19,17,87,189,49,0,31.4,16,38,1001,241,7
6,4,19,18,0,0,0,0,29.3,19.4,54,1002,235,4.6
6,4,19,19,0,0,0,0,27.6,21.8,70,1002,231,4.3
6,4,19,20,0,0,0,0,26.6,22.4,77,1003,240,4.2
6,4,19,21,0,0,0,0,26.2,23,82,1003,245,4.2
6,4,19,22,0,0,0,0,25.7,23.4,87,1003,252,4.2
6,4,19,23,0,0,0,0,25.2,23.6,90,1003,263,4.1
6,4,20,0,0,0,0,0,24.9,23.5,91,1004,272,4.1
6,4,20,1,0,0,0,6,24.7,23.4,92,1004,274,3.9
6,4,20,2,0,0,0,6,24.7,23.3,92,1004,282,3.9
6,4,20,3,0,0,0,4,24.4,23.1,92,1005,284,3.8
6,4,20,4,0,0,0,3,24,22.6,91,1005,285,3.7
6,4,20,5,0,0,0,4,23.7,22.2,91,1005,284,3.4
6,4,20,6,84,181,48,4,24,22.6,91,1006,282,2.8
6,4,20,7,266,449,75,4,27.4,20.9,67,1006,266,3.3
6,4,20,8,477,625,86,3,29.3,15.8,43,1006,255,3.5
6,4,20,9,677,741,93,0,30.7,14,35,1005,248,4.1
6,4,20,10,815,797,94,0,31.9,13.3,31,1004,241,4.7
6,4,20,11,888,822,95,0,32.8,13.4,30,1004,241,5.1
6,4,20,12,889,822,95,0,33.2,14.7,32,1004,239,5.5
6,4,20,13,816,797,94,0,33.3,16.5,35,1003,237,5.7
6,4,20,14,678,740,93,0,33,18,40,1003,239,6.1
6,4,20,15,488,638,88,0,32.5,18.6,43,1002,234,6.3
6,4,20,16,275,463,78,0,31.8,21.8,54,1003,235,5.3
6,4,20,17,88,188,49,0,30.4,22.2,60,1003,231,4.7
6,4,20,18,0,0,0,0,28.3,23.3,73,1003,225,3.4
6,4,20,19,0,0,0,0,27.3,24.5,84,1003,222,3.2
6,4,20,20,0,0,0,0,26.6,25.2,91,1004,225,3
6,4,20,21,0,0,0,8,25.9,25.2,96,1005,222,2.8
6,4,20,22,0,0,0,9,25.7,25.1,96,1005,225,2.7
6,4,20,23,0,0,0,8,25.5,25,97,1005,233,2.5
6,4,21,0,0,0,0,4,25.8,24.9,95,1005,243,2.1
6,4,21,1,0,0,0,6,25.9,24.9,94,1005,248,1.9
6,4,21,2,0,0,0,8,25.9,25,94,1005,255,1.7
6,4,21,3,0,0,0,10,25.9,25,95,1004,264,1.8
6,4,21,4,0,0,0,10,25.8,25.1,95,1004,264,1.9
6,4,21,5,0,0,0,10,25.8,25,95,1004,274,2.1
6,4,21,6,22,49,12,10,25.7,25,96,1004,274,2
6,4,21,7,69,115,19,10,26.2,25,93,1004,279,2.3
6,4,21,8,369,483,67,7,27.7,24.6,83,1004,276,3
6,4,21,9,663,725,90,4,29.3,24.5,74,1004,267,3.3
6,4,21,10,817,797,94,0,33.2,18.6,41,1004,266,3.6
6,4,21,11,890,822,95,0,34.9,14.4,28,1004,261,3.9
6,4,21,12,890,822,95,0,35.9,10.6,21,1004,263,4.4
6,4,21,13,817,797,94,0,36.2,8.1,17,1004,256,4.5
6,4,21,14,679,740,93,0,36.5,4.7,13,1003,249,5.4
6,4,21,15,489,639,88,0,36.1,2.3,11,1002,249,5.8
6,4,21,16,276,463,78,0,34.4,3.1,13,1002,248,5.6
6,4,21,17,89,192,50,0,31.8,5.5,18,1002,251,4.4
6,4,21,18,0,0,0,0,28.7,8.7,28,1003,264,3.2
6,4,21,19,0,0,0,0,27.1,12.7,40,1003,273,3
6,4,21,20,0,0,0,0,25.9,16.7,56,1004,280,2.9
6,4,21,21,0,0,0,0,24.7,19.9,74,1004,287,2.9
6,4,21,22,0,0,0,0,24.4,23.7,96,1004,267,3
6,4,21,23,0,0,0,0,24.1,23.5,96,1005,265,2.8
6,4,22,0,0,0,0,0,23.5,23.3,99,1005,261,2.8
6,4,22,1,0,0,0,0,22.9,22.9,100,1005,263,2.7
6,4,22,2,0,0,0,0,22.7,22.7,100,1005,270,2.8
6,4,22,3,0,0,0,0,22.4,22.4,100,1006,280,2.7
6,4,22,4,0,0,0,0,22.7,22.5,98,1006,287,2.5
6,4,22,5,0,0,0,0,23.1,22.3,95,1006,291,2.5
6,4,22,6,90,195,50,0,23.4,22.3,93,1006,293,2.6
6,4,22,7,278,467,78,0,25.8,22.4,81,1006,283,2.4
6,4,22,8,492,641,88,0,29.6,20.1,55,1006,268,3.5
6,4,22,9,681,742,93,0,32.4,16.6,37,1005,261,4.1
6,4,22,10,819,798,94,0,34.2,12.6,26,1005,258,4.2
6,4,22,11,891,823,94,0,35.7,9.8,20,1004,256,4.8
6,4,22,12,891,822,94,0,36.4,8.2,17,1004,245,5.3
6,4,22,13,818,797,94,0,36.3,8.4,17,1003,240,5.7
6,4,22,14,680,741,93,0,35.9,8.8,18,1002,240,6.2
6,4,22,15,490,639,88,0,34.8,8.6,19,1002,236,6.6
6,4,22,16,277,464,78,0,33,18,40,1001,236,6.6
6,4,22,17,89,190,50,0,31.1,19.8,50,1001,232,5.8
6,4,22,18,0,0,0,0,28.7,21.4,63,1000,234,5.1
6,4,22,19,0,0,0,0,27.5,22.1,71,1001,237,4.6
6,4,22,20,0,0,0,0,26.5,22.9,80,1001,243,4.2
6,4,22,21,0,0,0,0,25.8,23.4,86,1002,252,3.9
6,4,22,22,0,0,0,0,25.2,23.7,91,1002,255,3.7
6,4,22,23,0,0,0,0,24.7,23.9,95,1002,255,3.4
6,4,23,0,0,0,0,0,24.2,24.2,100,1002,257,3.2
6,4,23,1,0,0,0,0,24.5,24.4,99,1002,258,3.4
6,4,23,2,0,0,0,0,25.2,24.3,94,1002,258,3.6
6,4,23,3,0,0,0,0,25,22.6,86,1003,262,3.8
6,4,23,4,0,0,0,0,24,19.9,77,1003,262,3.6
6,4,23,5,0,0,0,0,23,18.2,74,1003,261,3.3
6,4,23,6,92,202,51,0,24.7,18,66,1003,263,3.2
6,4,23,7,281,471,78,0,27.6,18.5,56,1003,261,4.1
6,4,23,8,494,643,88,0,30,19.4,52,1003,254,4.7
6,4,23,9,683,742,93,0,31.8,20,48,1003,255,5.3
6,4,23,10,820,798,94,0,33.5,19.5,42,1002,247,5.4
6,4,23,11,892,823,94,0,34.9,18.1,36,1002,247,6
6,4,23,12,892,822,94,0,35.6,16.5,31,1001,251,6.8
6,4,23,13,819,797,94,0,35.5,15,28,1001,248,7
6,4,23,14,681,741,92,0,34.9,14,27,1001,248,6.9
6,4,23,15,491,640,88,0,34,15.1,31,1001,247,6.9
6,4,23,16,278,465,78,0,32.6,18.9,43,1001,242,6.6
6,4,23,17,90,194,50,0,30.7,21.6,57,1001,239,6
6,4,23,18,0,0,0,0,28.3,21.4,65,1001,238,5.2
6,4,23,19,0,0,0,0,26.9,21.6,72,1001,240,4.7
6,4,23,20,0,0,0,0,26.3,22,76,1001,245,4.1
6,4,23,21,0,0,0,0,25.8,21.8,78,1001,251,4.1
6,4,23,22,0,0,0,0,25,21.9,82,1001,250,3.8
6,4,23,23,0,0,0,0,24.2,22.1,88,1001,257,3.5
6,4,24,0,0,0,0,0,23.9,22.2,90,1001,262,3.4
6,4,24,1,0,0,0,0,23.9,22.5,92,1001,266,3.3
6,4,24,2,0,0,0,0,23.3,23.3,100,1001,266,3.6
6,4,24,3,0,0,0,0,22.6,22.6,100,1001,268,3.7
6,4,24,4,0,0,0,0,22.7,22.7,100,1001,267,2.8
6,4,24,5,0,0,0,0,22.1,22.1,100,1001,272,2.8
6,4,24,6,94,204,51,0,22.3,22,98,1001,278,2.6
6,4,24,7,283,473,78,0,25.5,22.6,83,1001,261,2.9
6,4,24,8,497,644,88,0,29.8,19.7,53,1001,257,4.8
6,4,24,9,685,743,92,0,32,17.9,42,1001,259,4.7
6,4,24,10,822,799,94,0,33.8,16.4,34,1001,251,4.8
6,4,24,11,894,823,94,0,34.9,16,31,1001,241,5.3
6,4,24,12,893,822,94,0,35.5,15.7,30,1001,249,5.2
6,4,24,13,820,797,94,0,35.5,15.4,29,1001,252,5
6,4,24,14,681,741,92,0,35,17.1,33,1001,244,5.5
6,4,24,15,492,640,88,0,34,18.9,40,1001,238,6.2
6,4,24,16,279,466,78,0,32.6,20.9,49,1001,238,6.3
6,4,24,17,91,197,50,0,30.6,23.4,64,1001,236,5.9
6,4,24,18,0,0,0,0,27.9,24.2,80,1001,237,5.4
6,4,24,19,0,0,0,0,26.5,24.2,87,1002,239,4.9
6,4,24,20,0,0,0,0,25.4,24.1,92,1002,239,4.6
6,4,24,21,0,0,0,0,24.3,24,98,1002,243,4
6,4,24,22,0,0,0,0,24.1,23.4,96,1001,253,3.9
6,4,24,23,0,0,0,0,23,23,100,1001,262,3.3
6,4,25,0,0,0,0,0,22.5,22.5,100,1001,272,3.4
6,4,25,1,0,0,0,0,23.2,23.2,100,1001,279,3.2
6,4,25,2,0,0,0,5,24.4,24.1,98,1002,284,2.3
6,4,25,3,0,0,0,8,25.1,24.6,97,1002,286,2.5
6,4,25,4,0,0,0,10,25.3,24.7,96,1002,278,2.4
6,4,25,5,0,0,0,8,25,24.7,98,1002,268,2.7
6,4,25,6,96,206,52,0,25.6,24.7,95,1002,261,3.1
6,4,25,7,286,477,78,0,27.3,23,76,1002,258,4.1
6,4,25,8,499,645,89,0,30.2,17.4,45,1003,258,4.5
6,4,25,9,687,744,92,0,32.6,12.9,29,1003,260,4.9
6,4,25,10,823,798,94,0,34.4,9.5,21,1003,260,5.1
6,4,25,11,895,823,94,0,34.8,10.1,21,1003,263,5.1
6,4,25,12,894,822,94,0,35.7,12.5,24,1002,261,5.1
6,4,25,13,821,798,94,0,35.8,15.3,28,1002,255,5.3
6,4,25,14,682,742,92,0,35.2,19,37,1001,254,5.5
6,4,25,15,493,641,88,0,34.4,21.4,45,1000,247,6.8
6,4,25,16,280,467,78,0,32.9,14.8,32,1000,245,6.8
6,4,25,17,92,195,51,0,31,11.3,29,1000,242,5.6
6,4,25,18,0,0,0,0,27.9,17.3,51,999,239,4
6,4,25,19,0,0,0,0,26.6,21.9,74,1000,239,3.9
6,4,25,20,0,0,0,0,25.9,23.8,87,1000,246,4.3
6,4,25,21,0,0,0,0,25.1,23.4,90,1000,255,4
6,4,25,22,0,0,0,0,24.2,22.5,90,1001,264,3.4
6,4,25,23,0,0,0,0,24.4,24.2,98,1001,270,3.4
6,4,26,0,0,0,0,0,24.8,24,95,1001,282,3.5
6,4,26,1,0,0,0,0,24.8,24,95,1002,285,3.2
6,4,26,2,0,0,0,0,24.9,23.9,94,1002,286,3.3
6,4,26,3,0,0,0,0,24.8,23.7,93,1002,287,2.9
6,4,26,4,0,0,0,0,24.5,23.5,94,1003,286,2.5
6,4,26,5,0,0,0,0,24.3,23.2,93,1004,285,2.3
6,4,26,6,98,212,52,0,24.2,23,93,1004,278,2.1
6,4,26,7,288,479,78,0,24.9,23.2,90,1004,267,2.1
6,4,26,8,501,646,89,0,29.7,17.8,48,1003,272,3.5
6,4,26,9,688,745,92,0,31.9,15.4,36,1003,266,4.3
6,4,26,10,825,799,94,0,33.4,14.3,31,1002,258,4.7
6,4,26,11,896,824,94,0,34.5,13.4,27,1002,253,4.9
6,4,26,12,895,822,94,0,35,13.1,26,1001,244,5.5
6,4,26,13,821,798,94,0,34.8,12.6,25,1001,240,5.9
6,4,26,14,683,742,92,0,34.7,11.7,24,1001,239,6.1
6,4,26,15,494,641,88,0,34,12.7,26,1001,241,6.6
6,4,26,16,281,470,78,0,32.1,20,47,1002,237,6.5
6,4,26,17,93,199,51,0,30.3,20.6,55,1002,231,5.7
6,4,26,18,0,0,0,0,27.8,23,74,1002,221,4.6
6,4,26,19,0,0,0,0,26.8,24.7,88,1002,219,4.2
6,4,26,20,0,0,0,0,26.2,24.8,92,1002,232,3.9
6,4,26,21,0,0,0,0,25.7,24.9,95,1003,243,4
6,4,26,22,0,0,0,0,25.3,25.1,98,1003,243,3.9
6,4,26,23,0,0,0,1,26.4,25.3,93,1003,251,4.3
6,4,27,0,0,0,0,4,26.4,25.2,93,1003,258,4
6,4,27,1,0,0,0,3,26.4,25.2,92,1002,263,4.1
6,4,27,2,0,0,0,10,26.3,24.9,92,1002,268,4.3
6,4,27,3,0,0,0,10,26.2,24.7,91,1002,274,4.3
6,4,27,4,0,0,0,10,26.1,24.3,89,1002,276,3.9
6,4,27,5,0,0,0,8,26,24.1,89,1002,276,3.8
6,4,27,6,75,159,40,7,26.2,23.9,87,1001,281,4.1
6,4,27,7,291,480,78,0,27.1,23.6,80,1001,277,4.2
6,4,27,8,503,648,89,0,30.3,22.2,61,1001,270,4.4
6,4,27,9,690,746,92,0,32.4,20.6,48,1001,266,4.7
6,4,27,10,826,799,94,0,33.9,20.4,44,1001,263,5.1
6,4,27,11,897,824,94,0,34.9,21.1,43,1000,264,5.6
6,4,27,12,895,823,94,0,35.7,21.3,42,1000,262,6
6,4,27,13,822,797,94,0,35.9,20.4,39,1000,254,6.2
6,4,27,14,684,742,92,0,35.5,19,36,999,243,6.3
6,4,27,15,495,642,88,0,34.8,18.7,37,999,241,6.6
6,4,27,16,283,471,78,0,33.3,19.4,43,999,240,6.5
6,4,27,17,94,202,51,0,31.4,20.1,50,999,240,6
6,4,27,18,0,0,0,0,29,21.9,65,999,243,5.1
6,4,27,19,0,0,0,0,27.6,23,75,999,246,4.7
6,4,27,20,0,0,0,0,26.9,22.9,78,999,252,4.5
6,4,27,21,0,0,0,0,26.5,23.1,81,1000,254,4.3
6,4,27,22,0,0,0,0,26.2,22.7,80,1000,257,4.4
6,4,27,23,0,0,0,0,25.3,22.4,83,1000,265,4
6,4,28,0,0,0,0,0,24.7,22.9,89,1000,265,3.8
6,4,28,1,0,0,0,0,24.6,23,90,1001,264,3.7
6,4,28,2,0,0,0,0,24.2,22.7,91,1001,269,3.6
6,4,28,3,0,0,0,0,23.9,22.4,91,1001,273,3.6
6,4,28,4,0,0,0,0,23.5,22.1,91,1001,272,3.3
6,4,28,5,0,0,0,0,23.4,22,91,1001,272,3.3
6,4,28,6,102,216,53,0,24.5,23,91,1001,268,2.4
6,4,28,7,293,482,79,0,28.4,21.9,67,1000,252,3.6
6,4,28,8,505,650,89,0,30.8,17.7,44,1000,253,4.1
6,4,28,9,692,745,92,0,32.8,16,35,1000,253,4.2
6,4,28,10,827,800,94,0,34.4,14.3,29,999,246,4.5
6,4,28,11,898,824,94,0,35.9,13.7,25,999,237,5.1
6,4,28,12,896,823,94,0,36.6,14.9,26,998,234,5.9
6,4,28,13,823,797,94,0,36.4,16.4,29,998,239,6.1
6,4,28,14,685,741,92,0,36,18,33,997,237,7.1
6,4,28,15,496,642,88,0,34.8,19.4,39,997,241,7.8
6,4,28,16,284,472,78,0,33.3,24.3,58,997,253,7
6,4,28,17,95,205,51,0,31.2,24.8,67,997,253,6.1
6,4,28,18,0,0,0,0,29.1,25,78,997,247,5.4
6,4,28,19,0,0,0,0,27.9,25.1,84,997,245,4.8
6,4,28,20,0,0,0,0,27.3,24.9,86,998,247,4.3
6,4,28,21,0,0,0,0,26.8,24.9,89,998,252,4.1
6,4,28,22,0,0,0,0,26.3,25,92,999,256,3.5
6,4,28,23,0,0,0,0,26.1,24.8,92,999,263,3.6
6,4,29,0,0,0,0,0,25.5,24.8,96,1000,269,3.3
6,4,29,1,0,0,0,0,24.5,24.5,100,1000,269,3.1
6,4,29,2,0,0,0,0,23.7,23.7,100,1001,274,3.3
6,4,29,3,0,0,0,0,23.3,23.3,100,1001,283,2.9
6,4,29,4,0,0,0,0,23.4,23.3,99,1001,288,1.2
6,4,29,5,0,0,0,0,23,22.8,98,1002,290,1.5
6,4,29,6,103,223,54,0,23.1,22.9,98,1002,281,1.8
6,4,29,7,295,487,79,0,24.5,24,97,1001,264,1.7
6,4,29,8,507,649,89,0,31.2,21.7,56,1001,259,4.4
6,4,29,9,693,746,92,0,33.4,18.9,41,1001,265,3.9
6,4,29,10,829,800,94,0,35.2,17,33,1000,254,3.8
6,4,29,11,899,824,94,0,36.2,16.5,30,999,243,4.5
6,4,29,12,897,823,94,0,36.3,17,31,999,240,4.9
6,4,29,13,824,798,94,0,36.3,17.3,31,998,238,5
6,4,29,14,685,742,92,0,35.8,17,31,998,235,5.6
6,4,29,15,497,643,88,0,35,16.3,32,997,234,5.8
6,4,29,16,285,473,78,0,33.6,15.8,33,997,238,5.7
6,4,29,17,96,204,52,0,31.8,16.9,40,997,243,5.3
6,4,29,18,0,0,0,0,29,20.3,58,996,240,4.3
6,4,29,19,0,0,0,0,27.5,22.9,75,997,238,4
6,4,29,20,0,0,0,0,26.4,23.9,86,997,244,3.9
6,4,29,21,0,0,0,0,25.5,24.5,94,998,248,3.6
6,4,29,22,0,0,0,0,25.1,24.5,96,998,249,3.3
6,4,29,23,0,0,0,0,24.8,24.3,97,999,253,3.2
6,4,30,0,0,0,0,5,24.7,23.9,95,999,254,3.1
6,4,30,1,0,0,0,6,24.6,23.7,95,999,256,2.8
6,4,30,2,0,0,0,6,24.4,23.6,95,999,263,2.6
